date,unix,average,open,high,low,close
01-25-2017,1485320400.0,2294.21,2288.8799,2299.55,2288.8799,2298.3701
01-24-2017,1485234000.0,2275.65,2267.8799,2284.6299,2266.6799,2280.0701
01-23-2017,1485147600.0,2264.4,2267.78,2271.78,2257.02,2265.2
01-20-2017,1484888400.0,2270.99,2269.96,2276.96,2265.01,2271.3101
01-19-2017,1484802000.0,2266.37,2271.8999,2274.3301,2258.4099,2263.6899
01-18-2017,1484715600.0,2267.68,2269.1399,2272.01,2263.3501,2271.8899
01-17-2017,1484629200.0,2267.45,2269.1399,2272.0801,2262.8101,2267.8899
01-13-2017,1484283600.0,2275.09,2272.74,2278.6799,2271.51,2274.6399
01-12-2017,1484197200.0,2263.02,2271.1399,2271.78,2254.25,2270.4399
01-11-2017,1484110800.0,2268.08,2268.6001,2275.3201,2260.8301,2275.3201
01-10-2017,1484024400.0,2272.27,2269.72,2279.27,2265.27,2268.8999
01-09-2017,1483938000.0,2272.19,2273.5901,2275.49,2268.8999,2268.8999
01-06-2017,1483678800.0,2273.08,2271.1399,2282.1001,2264.0601,2276.98
01-05-2017,1483592400.0,2265.97,2268.1799,2271.5,2260.45,2269.0
01-04-2017,1483506000.0,2267.21,2261.6001,2272.8201,2261.6001,2270.75
01-03-2017,1483419600.0,2254.5,2251.5701,2263.8799,2245.1299,2257.8301
12-30-2016,1483074000.0,2243.6,2251.6101,2253.5801,2233.6201,2238.8301
12-29-2016,1482987600.0,2249.54,2249.5,2254.51,2244.5601,2249.26
12-28-2016,1482901200.0,2260.21,2270.23,2271.3101,2249.1101,2249.9199
12-27-2016,1482814800.0,2269.98,2266.23,2273.8201,2266.1499,2268.8799
12-23-2016,1482469200.0,2261.32,2260.25,2263.79,2258.8401,2263.79
12-22-2016,1482382800.0,2259.63,2262.9299,2263.1799,2256.0801,2260.96
12-21-2016,1482296400.0,2268.19,2270.54,2271.23,2265.1499,2265.1799
12-20-2016,1482210000.0,2269.35,2266.5,2272.5601,2266.1399,2270.76
12-19-2016,1482123600.0,2262.84,2259.24,2267.47,2258.21,2262.53
12-16-2016,1481864400.0,2261.14,2266.8101,2268.05,2254.24,2258.0701
12-15-2016,1481778000.0,2262.95,2253.77,2272.1201,2253.77,2262.03
12-14-2016,1481691600.0,2262.32,2268.3501,2276.2,2248.4399,2253.28
12-13-2016,1481605200.0,2270.43,2263.3201,2277.53,2263.3201,2271.72
12-12-2016,1481518800.0,2258.2,2258.8301,2264.03,2252.3701,2256.96
12-09-2016,1481259600.0,2254.52,2249.73,2259.8,2249.23,2259.53
12-08-2016,1481173200.0,2244.63,2241.1299,2251.6899,2237.5701,2246.1899
12-07-2016,1481086800.0,2225.28,2210.72,2241.6299,2208.9299,2241.3501
12-06-2016,1481000400.0,2207.49,2207.26,2212.78,2202.21,2212.23
12-05-2016,1480914000.0,2204.69,2200.6499,2209.4199,2199.97,2204.71
12-02-2016,1480654800.0,2193.16,2191.1201,2197.95,2188.3701,2191.95
12-01-2016,1480568400.0,2195.02,2200.1699,2202.6001,2187.4399,2191.0801
11-30-2016,1480482000.0,2206.46,2204.97,2214.1001,2198.8101,2198.8101
11-29-2016,1480395600.0,2204.3,2200.76,2210.46,2198.1499,2204.6599
11-28-2016,1480309200.0,2205.75,2210.21,2211.1399,2200.3601,2201.72
11-25-2016,1480050000.0,2209.81,2206.27,2213.3501,2206.27,2213.3501
11-23-2016,1479877200.0,2199.61,2198.55,2204.72,2194.51,2204.72
11-22-2016,1479790800.0,2199.66,2201.5601,2204.8,2194.51,2202.9399
11-21-2016,1479704400.0,2192.56,2186.4299,2198.7,2186.4299,2198.1799
11-18-2016,1479445200.0,2185.13,2186.8501,2189.8899,2180.3799,2181.8999
11-17-2016,1479358800.0,2182.36,2178.6101,2188.0601,2176.6499,2187.1201
11-16-2016,1479272400.0,2175.71,2177.53,2179.22,2172.2,2176.9399
11-15-2016,1479186000.0,2173.61,2168.29,2180.8401,2166.3799,2180.3899
11-14-2016,1479099600.0,2163.72,2165.6399,2171.3601,2156.0801,2164.2
11-11-2016,1478840400.0,2159.2,2162.71,2165.9199,2152.49,2164.45
11-10-2016,1478754000.0,2166.73,2167.49,2182.3,2151.1699,2167.48
11-09-2016,1478667600.0,2147.73,2131.5601,2170.1001,2125.3501,2163.26
11-08-2016,1478581200.0,2135.22,2129.9199,2146.8701,2123.5601,2139.5601
11-07-2016,1478494800.0,2116.3,2100.5901,2132.0,2100.5901,2131.52
11-04-2016,1478232000.0,2091.43,2083.79,2099.0701,2083.79,2085.1799
11-03-2016,1478145600.0,2093.9,2098.8,2102.5601,2085.23,2088.6599
11-02-2016,1478059200.0,2102.88,2109.4299,2111.76,2094.0,2097.9399
11-01-2016,1477972800.0,2114.65,2128.6799,2131.45,2097.8501,2111.72
10-31-2016,1477886400.0,2129.39,2129.78,2133.25,2125.53,2126.1499
10-28-2016,1477627200.0,2130.04,2132.23,2140.72,2119.3601,2126.4099
10-27-2016,1477540800.0,2139.82,2144.0601,2147.1299,2132.52,2133.04
10-26-2016,1477454400.0,2138.66,2136.97,2145.73,2131.5901,2139.4299
10-25-2016,1477368000.0,2146.68,2149.72,2151.4399,2141.9299,2143.1599
10-24-2016,1477281600.0,2150.85,2148.5,2154.79,2146.9099,2151.3301
10-21-2016,1477022400.0,2136.36,2139.4299,2142.6299,2130.0901,2141.1599
10-20-2016,1476936000.0,2140.31,2142.51,2147.1799,2133.4399,2141.3401
10-19-2016,1476849600.0,2143.29,2140.8101,2148.4399,2138.1499,2144.29
10-18-2016,1476763200.0,2139.93,2138.3101,2144.3799,2135.49,2139.6001
10-17-2016,1476676800.0,2130.02,2132.95,2135.6101,2124.4299,2126.5
10-14-2016,1476417600.0,2141.08,2139.6799,2149.1899,2132.98,2132.98
10-13-2016,1476331200.0,2126.45,2130.26,2138.1899,2114.72,2132.55
10-12-2016,1476244800.0,2139.07,2137.6699,2145.3601,2132.77,2139.1799
10-11-2016,1476158400.0,2145.2,2161.3501,2161.5601,2128.8401,2136.73
10-10-2016,1476072000.0,2164.99,2160.3899,2169.6001,2160.3899,2163.6599
10-07-2016,1475812800.0,2155.36,2164.1899,2165.8601,2144.8501,2153.74
10-06-2016,1475726400.0,2156.6,2158.22,2162.9299,2150.28,2160.77
10-05-2016,1475640000.0,2159.55,2155.1499,2163.95,2155.1499,2159.73
10-04-2016,1475553600.0,2154.74,2163.3701,2165.46,2144.01,2150.49
10-03-2016,1475467200.0,2159.59,2164.3301,2164.4099,2154.77,2161.2
09-30-2016,1475208000.0,2165.91,2156.51,2175.3,2156.51,2168.27
09-29-2016,1475121600.0,2158.93,2168.8999,2172.6699,2145.2,2151.1299
09-28-2016,1475035200.0,2162.09,2161.8501,2172.3999,2151.79,2171.3701
09-27-2016,1474948800.0,2151.34,2146.04,2161.1299,2141.55,2159.9299
09-26-2016,1474862400.0,2151.79,2158.54,2158.54,2145.04,2146.1001
09-23-2016,1474603200.0,2168.86,2173.29,2173.75,2163.97,2164.6899
09-22-2016,1474516800.0,2175.46,2170.9399,2179.99,2170.9399,2177.1799
09-21-2016,1474430400.0,2152.34,2144.5801,2165.1101,2139.5701,2163.1201
09-20-2016,1474344000.0,2144.98,2145.9399,2150.8,2139.1699,2139.76
09-19-2016,1474257600.0,2144.76,2143.99,2153.6101,2135.9099,2139.1201
09-16-2016,1473998400.0,2138.84,2146.48,2146.48,2131.2,2139.1599
09-15-2016,1473912000.0,2136.84,2125.3601,2151.3101,2122.3601,2147.26
09-14-2016,1473825600.0,2130.61,2127.8601,2141.3301,2119.8999,2125.77
09-13-2016,1473739200.0,2135.37,2150.47,2150.47,2120.27,2127.02
09-12-2016,1473652800.0,2141.21,2120.8601,2163.3,2119.1201,2159.04
09-09-2016,1473393600.0,2148.45,2169.0801,2169.0801,2127.8101,2127.8101
09-08-2016,1473307200.0,2181.21,2182.76,2184.9399,2177.49,2181.3
09-07-2016,1473220800.0,2183.47,2185.1699,2187.8701,2179.0701,2186.1599
09-06-2016,1473134400.0,2180.84,2181.6101,2186.5701,2175.1001,2186.48
09-02-2016,1472788800.0,2179.23,2177.49,2184.8701,2173.5901,2179.98
09-01-2016,1472702400.0,2165.33,2171.3301,2173.5601,2157.0901,2170.8601
08-31-2016,1472616000.0,2167.57,2173.5601,2173.79,2161.3501,2170.95
08-30-2016,1472529600.0,2176.34,2179.45,2182.27,2170.4099,2176.1201
08-29-2016,1472443200.0,2176.83,2170.1899,2183.48,2170.1899,2180.3799
08-26-2016,1472184000.0,2174.16,2175.1001,2187.9399,2160.3899,2169.04
08-25-2016,1472097600.0,2174.37,2173.29,2179.0,2169.74,2172.47
08-24-2016,1472011200.0,2178.95,2185.0901,2186.6599,2171.25,2175.4399
08-23-2016,1471924800.0,2190.11,2187.8101,2193.4199,2186.8,2186.8999
08-22-2016,1471838400.0,2180.55,2181.5801,2185.1499,2175.96,2182.6399
08-19-2016,1471579200.0,2180.06,2184.24,2185.0,2175.1299,2183.8701
08-18-2016,1471492800.0,2183.74,2181.8999,2187.03,2180.46,2187.02
08-17-2016,1471406400.0,2175.79,2177.8401,2183.0801,2168.5,2182.22
08-16-2016,1471320000.0,2182.19,2186.24,2186.24,2178.1399,2178.1499
08-15-2016,1471233600.0,2189.95,2186.0801,2193.8101,2186.0801,2190.1499
08-12-2016,1470974400.0,2182.85,2183.74,2186.28,2179.4199,2184.05
08-11-2016,1470888000.0,2183.21,2177.97,2188.45,2177.97,2185.79
08-10-2016,1470801600.0,2177.7,2182.8101,2183.4099,2172.0,2175.49
08-09-2016,1470715200.0,2183.14,2182.24,2187.6599,2178.6101,2181.74
08-08-2016,1470628800.0,2181.64,2183.76,2185.4399,2177.8501,2180.8899
08-05-2016,1470369600.0,2175.83,2168.79,2182.8701,2168.79,2182.8701
08-04-2016,1470283200.0,2163.63,2163.51,2168.1899,2159.0701,2164.25
08-03-2016,1470196800.0,2158.18,2156.8101,2163.79,2152.5601,2163.79
08-02-2016,1470110400.0,2158.89,2169.9399,2170.2,2147.5801,2157.03
08-01-2016,1470024000.0,2172.25,2173.1499,2178.29,2166.21,2170.8401
07-29-2016,1469764800.0,2170.29,2168.8301,2177.0901,2163.49,2173.6001
07-28-2016,1469678400.0,2166.3,2166.05,2172.8501,2159.74,2170.0601
07-27-2016,1469592000.0,2167.03,2169.8101,2174.98,2159.0701,2166.5801
07-26-2016,1469505600.0,2166.86,2168.97,2173.54,2160.1799,2169.1799
07-25-2016,1469419200.0,2167.83,2173.71,2173.71,2161.95,2168.48
07-22-2016,1469160000.0,2169.18,2166.47,2175.1101,2163.24,2175.03
07-21-2016,1469073600.0,2167.16,2172.9099,2174.5601,2159.75,2165.1699
07-20-2016,1468987200.0,2170.26,2166.1001,2175.6299,2164.8899,2173.02
07-19-2016,1468900800.0,2161.82,2163.79,2164.6299,2159.01,2163.78
07-18-2016,1468814400.0,2163.99,2162.04,2168.3501,2159.6299,2166.8899
07-15-2016,1468555200.0,2162.42,2165.1299,2169.05,2155.79,2161.74
07-14-2016,1468468800.0,2163.43,2157.8799,2168.99,2157.8799,2163.75
07-13-2016,1468382400.0,2151.33,2153.8101,2156.45,2146.21,2152.4299
07-12-2016,1468296000.0,2147.45,2139.5,2155.3999,2139.5,2152.1399
07-11-2016,1468209600.0,2137.44,2131.72,2143.1599,2131.72,2137.1599
07-08-2016,1467950400.0,2119.34,2106.97,2131.71,2106.97,2129.8999
07-07-2016,1467864000.0,2099.24,2100.4199,2109.0801,2089.3899,2097.8999
07-06-2016,1467777600.0,2087.37,2084.4299,2100.72,2074.02,2099.73
07-05-2016,1467691200.0,2087.96,2095.05,2095.05,2080.8601,2088.55
07-01-2016,1467345600.0,2103.3,2099.3401,2108.71,2097.8999,2102.95
06-30-2016,1467259200.0,2084.47,2073.1699,2098.9399,2070.0,2098.8601
06-29-2016,1467172800.0,2057.91,2042.6899,2073.1299,2042.6899,2070.77
06-28-2016,1467086400.0,2021.38,2006.67,2036.09,2006.67,2036.09
06-27-2016,1467000000.0,2011.57,2031.45,2031.45,1991.6801,2000.54
06-24-2016,1466740800.0,2068.19,2103.8101,2103.8101,2032.5699,2037.41
06-23-2016,1466654400.0,2103.06,2092.8,2113.3201,2092.8,2113.3201
06-22-2016,1466568000.0,2092.04,2089.75,2099.71,2084.3601,2085.45
06-21-2016,1466481600.0,2088.34,2085.1899,2093.6599,2083.02,2088.8999
06-20-2016,1466395200.0,2088.12,2075.5801,2100.6599,2075.5801,2083.25
06-17-2016,1466136000.0,2070.52,2078.2,2078.2,2062.8401,2071.22
06-16-2016,1466049600.0,2065.0,2066.3601,2079.6201,2050.3701,2077.99
06-15-2016,1465963200.0,2077.72,2077.6001,2085.6499,2069.8,2071.5
06-14-2016,1465876800.0,2072.7,2076.6499,2081.3,2064.1001,2075.3201
06-13-2016,1465790400.0,2088.29,2091.75,2098.1201,2078.46,2079.0601
06-10-2016,1465531200.0,2099.77,2109.5701,2109.5701,2089.96,2096.0701
06-09-2016,1465444800.0,2112.68,2115.6499,2117.6399,2107.73,2115.48
06-08-2016,1465358400.0,2116.63,2112.71,2120.55,2112.71,2119.1201
06-07-2016,1465272000.0,2114.7,2110.1799,2119.22,2110.1799,2112.1299
06-06-2016,1465185600.0,2107.1,2100.8301,2113.3601,2100.8301,2109.4099
06-03-2016,1464926400.0,2094.72,2104.0701,2104.0701,2085.3601,2099.1299
06-02-2016,1464840000.0,2096.93,2097.71,2105.26,2088.5901,2105.26
06-01-2016,1464753600.0,2093.04,2093.9399,2100.97,2085.1001,2099.3301
05-31-2016,1464667200.0,2096.07,2100.1299,2103.48,2088.6599,2096.95
05-27-2016,1464321600.0,2094.56,2090.0601,2099.0601,2090.0601,2099.0601
05-26-2016,1464235200.0,2090.69,2091.4399,2094.3,2087.0801,2090.1001
05-25-2016,1464148800.0,2086.83,2078.9299,2094.73,2078.9299,2090.54
05-24-2016,1464062400.0,2066.16,2052.6499,2079.6699,2052.6499,2076.0601
05-23-2016,1463976000.0,2051.42,2052.23,2055.5801,2047.26,2048.04
05-20-2016,1463716800.0,2050.12,2041.88,2058.3501,2041.88,2052.3201
05-19-2016,1463630400.0,2035.06,2044.21,2044.21,2025.91,2040.04
05-18-2016,1463544000.0,2047.55,2044.38,2060.6101,2034.49,2047.63
05-17-2016,1463457600.0,2053.25,2065.04,2065.6899,2040.8199,2047.21
05-16-2016,1463371200.0,2059.2,2046.53,2071.8799,2046.53,2066.6599
05-13-2016,1463112000.0,2054.96,2062.5,2066.79,2043.13,2046.61
05-12-2016,1463025600.0,2063.56,2067.1699,2073.99,2053.1299,2064.1101
05-11-2016,1462939200.0,2073.88,2083.29,2083.29,2064.46,2064.46
05-10-2016,1462852800.0,2073.75,2062.6299,2084.8701,2062.6299,2084.3899
05-09-2016,1462766400.0,2059.23,2057.55,2064.1499,2054.3101,2058.6899
05-06-2016,1462507200.0,2048.59,2047.77,2057.72,2039.45,2057.1399
05-05-2016,1462420800.0,2053.0,2052.95,2060.23,2045.77,2050.6299
05-04-2016,1462334400.0,2052.93,2060.3,2060.3,2045.55,2051.1201
05-03-2016,1462248000.0,2066.03,2077.1799,2077.1799,2054.8899,2063.3701
05-02-2016,1462161600.0,2074.76,2067.1699,2083.4199,2066.1101,2081.4299
04-29-2016,1461902400.0,2063.07,2071.8201,2073.8501,2052.28,2065.3
04-28-2016,1461816000.0,2085.46,2090.9299,2099.3,2071.6201,2075.8101
04-27-2016,1461729600.0,2091.1,2092.3301,2099.8899,2082.3101,2095.1499
04-26-2016,1461643200.0,2091.34,2089.8401,2096.8701,2085.8,2091.7
04-25-2016,1461556800.0,2083.45,2089.3701,2089.3701,2077.52,2087.79
04-22-2016,1461297600.0,2087.76,2091.49,2094.3201,2081.2,2091.5801
04-21-2016,1461211200.0,2096.15,2102.0901,2103.78,2088.52,2091.48
04-20-2016,1461124800.0,2103.69,2101.52,2111.05,2096.3201,2102.3999
04-19-2016,1461038400.0,2097.86,2096.05,2104.05,2091.6799,2100.8
04-18-2016,1460952000.0,2084.15,2078.8301,2094.6599,2073.6499,2094.3401
04-15-2016,1460692800.0,2079.77,2083.1001,2083.22,2076.3101,2080.73
04-14-2016,1460606400.0,2082.98,2082.8899,2087.8401,2078.1299,2082.78
04-13-2016,1460520000.0,2074.55,2065.9199,2083.1799,2065.9199,2082.4199
04-12-2016,1460433600.0,2052.39,2043.72,2065.05,2039.74,2061.72
04-11-2016,1460347200.0,2052.4,2050.23,2062.9299,2041.88,2041.99
04-08-2016,1460088000.0,2051.16,2045.54,2060.6299,2041.6899,2047.6
04-07-2016,1460001600.0,2048.41,2063.01,2063.01,2033.8,2041.91
04-06-2016,1459915200.0,2055.21,2045.5601,2067.3301,2043.09,2066.6599
04-05-2016,1459828800.0,2052.53,2062.5,2062.5,2042.5601,2045.17
04-04-2016,1459742400.0,2068.3,2073.1899,2074.02,2062.5701,2066.1299
04-01-2016,1459483200.0,2059.53,2056.6201,2075.0701,2043.98,2072.78
03-31-2016,1459396800.0,2062.69,2063.77,2067.9199,2057.46,2059.74
03-30-2016,1459310400.0,2065.24,2058.27,2072.21,2058.27,2063.95
03-29-2016,1459224000.0,2042.11,2035.75,2055.9099,2028.3101,2055.01
03-28-2016,1459137600.0,2037.32,2037.89,2042.67,2031.96,2037.05
03-24-2016,1458792000.0,2029.26,2032.48,2036.04,2022.49,2035.9399
03-23-2016,1458705600.0,2041.7,2048.55,2048.55,2034.86,2036.71
03-22-2016,1458619200.0,2048.59,2048.6399,2056.6001,2040.5699,2049.8
03-21-2016,1458532800.0,2048.52,2047.88,2053.9099,2043.14,2051.6001
03-18-2016,1458273600.0,2046.76,2041.16,2052.3601,2041.16,2049.5801
03-17-2016,1458187200.0,2034.2,2026.9,2046.24,2022.16,2040.59
03-16-2016,1458100800.0,2021.03,2014.24,2032.02,2010.04,2027.22
03-15-2016,1458014400.0,2010.58,2015.27,2015.9399,2005.23,2015.9301
03-14-2016,1457928000.0,2018.31,2019.27,2024.5699,2012.05,2019.64
03-11-2016,1457672400.0,2008.54,1994.71,2022.37,1994.71,2022.1899
03-10-2016,1457586000.0,1987.16,1990.97,2005.08,1969.25,1989.5699
03-09-2016,1457499600.0,1986.26,1981.4399,1992.6899,1979.84,1989.26
03-08-2016,1457413200.0,1987.16,1996.88,1996.88,1977.4301,1979.26
03-07-2016,1457326800.0,1997.75,1996.11,2006.12,1989.38,2001.76
03-04-2016,1457067600.0,1997.95,1994.01,2009.13,1986.77,1999.99
03-03-2016,1456981200.0,1985.53,1985.6,1993.6899,1977.37,1993.4
03-02-2016,1456894800.0,1977.65,1976.6,1986.51,1968.8,1986.45
03-01-2016,1456808400.0,1957.72,1937.09,1978.35,1937.09,1978.35
02-29-2016,1456722000.0,1945.04,1947.13,1958.27,1931.8101,1932.23
02-26-2016,1456462800.0,1954.37,1954.95,1962.96,1945.78,1948.05
02-25-2016,1456376400.0,1938.62,1931.87,1951.83,1925.41,1951.7
02-24-2016,1456290000.0,1911.54,1917.5601,1932.08,1891.0,1929.8
02-23-2016,1456203600.0,1930.91,1942.38,1942.38,1919.4399,1921.27
02-22-2016,1456117200.0,1935.57,1924.4399,1946.7,1924.4399,1945.5
02-19-2016,1455858000.0,1910.47,1916.74,1918.78,1902.17,1917.78
02-18-2016,1455771600.0,1922.55,1927.5699,1930.0,1915.09,1917.83
02-17-2016,1455685200.0,1914.74,1898.8,1930.6801,1898.8,1926.8199
02-16-2016,1455598800.0,1883.6,1871.4399,1895.77,1871.4399,1895.58
02-12-2016,1455253200.0,1849.09,1833.4,1864.78,1833.4,1864.78
02-11-2016,1455166800.0,1828.55,1847.0,1847.0,1810.1,1829.08
02-10-2016,1455080400.0,1865.96,1857.1,1881.6,1850.3199,1851.86
02-09-2016,1454994000.0,1851.59,1848.46,1868.25,1834.9399,1852.21
02-08-2016,1454907600.0,1850.86,1873.25,1873.25,1828.46,1853.4399
02-05-2016,1454648400.0,1892.86,1913.0699,1913.0699,1872.65,1880.05
02-04-2016,1454562000.0,1913.93,1911.67,1927.35,1900.52,1915.45
02-03-2016,1454475600.0,1895.12,1907.0699,1918.01,1872.23,1912.53
02-02-2016,1454389200.0,1916.28,1935.26,1935.26,1897.29,1903.03
02-01-2016,1454302800.0,1933.75,1936.9399,1947.2,1920.3,1939.38
01-29-2016,1454043600.0,1917.12,1894.0,1940.24,1894.0,1940.24
01-28-2016,1453957200.0,1888.31,1885.22,1902.96,1873.65,1893.36
01-27-2016,1453870800.0,1894.85,1902.52,1916.99,1872.7,1882.95
01-26-2016,1453784400.0,1892.76,1878.79,1906.73,1878.79,1903.63
01-25-2016,1453698000.0,1891.12,1906.28,1906.28,1875.97,1877.08
01-22-2016,1453438800.0,1893.12,1877.4,1908.85,1877.4,1906.9
01-21-2016,1453352400.0,1869.41,1861.46,1889.85,1848.98,1868.99
01-20-2016,1453266000.0,1844.24,1876.1801,1876.1801,1812.29,1859.33
01-19-2016,1453179600.0,1883.02,1888.66,1901.4399,1864.6,1881.33
01-15-2016,1452834000.0,1887.26,1916.6801,1916.6801,1857.83,1880.33
01-14-2016,1452747600.0,1906.7,1891.6801,1934.47,1878.9301,1921.84
01-13-2016,1452661200.0,1918.37,1940.34,1950.33,1886.41,1890.28
01-12-2016,1452574800.0,1930.87,1927.83,1947.38,1914.35,1938.6801
01-11-2016,1452488400.0,1918.38,1926.12,1935.65,1901.1,1923.67
01-08-2016,1452229200.0,1939.43,1945.97,1960.4,1918.46,1922.03
01-07-2016,1452142800.0,1962.07,1985.3199,1985.3199,1938.83,1943.09
01-06-2016,1452056400.0,1995.38,2011.71,2011.71,1979.05,1990.26
01-05-2016,1451970000.0,2013.05,2013.78,2021.9399,2004.17,2016.71
01-04-2016,1451883600.0,2013.94,2038.2,2038.2,1989.6801,2012.66
12-31-2015,1451538000.0,2053.08,2060.5901,2062.54,2043.62,2043.9399
12-30-2015,1451451600.0,2069.66,2077.3401,2077.3401,2061.97,2063.3601
12-29-2015,1451365200.0,2071.05,2060.54,2081.5601,2060.54,2078.3601
12-28-2015,1451278800.0,2050.99,2057.77,2057.77,2044.2,2056.5
12-24-2015,1450933200.0,2063.05,2063.52,2067.3601,2058.73,2060.99
12-23-2015,1450846800.0,2053.47,2042.2,2064.73,2042.2,2064.29
12-22-2015,1450760400.0,2031.62,2023.15,2042.74,2020.49,2038.97
12-21-2015,1450674000.0,2014.42,2010.27,2022.9,2005.9301,2021.15
12-18-2015,1450414800.0,2023.07,2040.8101,2040.8101,2005.33,2005.55
12-17-2015,1450328400.0,2059.02,2073.76,2076.3701,2041.66,2041.89
12-16-2015,1450242000.0,2059.58,2046.5,2076.72,2042.4301,2073.0701
12-15-2015,1450155600.0,2039.71,2025.55,2053.8701,2025.55,2043.41
12-14-2015,1450069200.0,2008.09,2013.37,2022.92,1993.26,2021.9399
12-11-2015,1449810000.0,2028.03,2047.27,2047.27,2008.8,2012.37
12-10-2015,1449723600.0,2056.66,2047.9301,2067.6499,2045.67,2052.23
12-09-2015,1449637200.0,2058.43,2061.1699,2080.3301,2036.53,2047.62
12-08-2015,1449550800.0,2063.09,2073.3899,2073.8501,2052.3201,2063.5901
12-07-2015,1449464400.0,2078.6,2090.4199,2090.4199,2066.78,2077.0701
12-04-2015,1449205200.0,2072.54,2051.24,2093.8401,2051.24,2091.6899
12-03-2015,1449118800.0,2063.68,2080.71,2085.0,2042.35,2049.6201
12-02-2015,1449032400.0,2090.69,2101.71,2104.27,2077.1101,2079.51
12-01-2015,1448946000.0,2093.15,2082.9299,2103.3701,2082.9299,2102.6299
11-30-2015,1448859600.0,2087.11,2090.95,2093.8101,2080.4099,2080.4099
11-27-2015,1448600400.0,2088.71,2088.8201,2093.29,2084.1299,2090.1101
11-25-2015,1448427600.0,2089.65,2089.3,2093.0,2086.3,2088.8701
11-24-2015,1448341200.0,2082.21,2084.4199,2094.1201,2070.29,2089.1399
11-23-2015,1448254800.0,2088.5,2089.4099,2095.6101,2081.3899,2086.5901
11-20-2015,1447995600.0,2089.94,2082.8201,2097.0601,2082.8201,2089.1699
11-19-2015,1447909200.0,2082.75,2083.7,2086.74,2078.76,2081.24
11-18-2015,1447822800.0,2068.65,2051.99,2085.3101,2051.99,2083.5801
11-17-2015,1447736400.0,2056.29,2053.6699,2066.6899,2045.9,2050.4399
11-16-2015,1447650000.0,2036.3,2022.08,2053.22,2019.39,2053.1899
11-13-2015,1447390800.0,2033.33,2044.64,2044.64,2022.02,2023.04
11-12-2015,1447304400.0,2058.97,2072.29,2072.29,2045.66,2045.97
11-11-2015,1447218000.0,2080.89,2083.4099,2086.9399,2074.8501,2075.0
11-10-2015,1447131600.0,2076.79,2077.1899,2083.6699,2069.9099,2081.72
11-09-2015,1447045200.0,2082.4,2096.5601,2096.5601,2068.24,2078.5801
11-06-2015,1446786000.0,2092.82,2098.6001,2101.9099,2083.74,2099.2
11-05-2015,1446699600.0,2099.59,2101.6799,2108.78,2090.4099,2099.9299
11-04-2015,1446613200.0,2105.79,2110.6001,2114.5901,2096.98,2102.3101
11-03-2015,1446526800.0,2106.99,2102.6299,2116.48,2097.51,2109.79
11-02-2015,1446440400.0,2093.48,2080.76,2106.2,2080.76,2104.05
10-30-2015,1446177600.0,2086.83,2090.0,2094.3201,2079.3401,2079.3601
10-29-2015,1446091200.0,2087.57,2088.3501,2092.52,2082.6299,2089.4099
10-28-2015,1446004800.0,2076.73,2066.48,2090.3501,2063.1101,2090.3501
10-27-2015,1445918400.0,2064.61,2068.75,2070.3701,2058.8401,2065.8899
10-26-2015,1445832000.0,2070.83,2075.0801,2075.1399,2066.53,2071.1799
10-23-2015,1445572800.0,2068.96,2058.1899,2079.74,2058.1899,2075.1499
10-22-2015,1445486400.0,2038.54,2021.88,2055.2,2021.88,2052.51
10-21-2015,1445400000.0,2027.6,2033.47,2037.97,2017.22,2018.9399
10-20-2015,1445313600.0,2032.86,2033.13,2039.12,2026.61,2030.77
10-19-2015,1445227200.0,2028.38,2031.73,2034.45,2022.3101,2033.66
10-16-2015,1444968000.0,2027.0,2024.37,2033.54,2020.46,2033.11
10-15-2015,1444881600.0,2010.31,1996.47,2024.15,1996.47,2023.86
10-14-2015,1444795200.0,2000.15,2003.66,2009.5601,1990.73,1994.24
10-13-2015,1444708800.0,2012.06,2015.0,2022.34,2001.78,2003.6899
10-12-2015,1444622400.0,2014.61,2015.65,2018.66,2010.55,2017.46
10-09-2015,1444363200.0,2013.87,2013.73,2020.13,2007.61,2014.89
10-08-2015,1444276800.0,2002.01,1994.01,2016.5,1987.53,2013.4301
10-07-2015,1444190400.0,1987.88,1982.34,1999.3101,1976.4399,1995.83
10-06-2015,1444104000.0,1981.8,1986.63,1991.62,1971.99,1979.92
10-05-2015,1444017600.0,1971.75,1954.33,1989.17,1954.33,1987.05
10-02-2015,1443758400.0,1922.53,1921.77,1951.36,1893.7,1951.36
10-01-2015,1443672000.0,1913.95,1919.65,1927.21,1900.7,1923.8199
09-30-2015,1443585600.0,1903.84,1887.14,1920.53,1887.14,1920.03
09-29-2015,1443499200.0,1885.7,1881.9,1899.48,1871.91,1884.09
09-28-2015,1443412800.0,1904.2,1929.1801,1929.1801,1879.21,1881.77
09-25-2015,1443153600.0,1937.2,1935.9301,1952.89,1921.5,1931.34
09-24-2015,1443067200.0,1923.05,1934.8101,1937.17,1908.92,1932.24
09-23-2015,1442980800.0,1941.04,1943.24,1949.52,1932.5699,1938.76
09-22-2015,1442894400.0,1945.31,1961.39,1961.39,1929.22,1942.74
09-21-2015,1442808000.0,1967.72,1960.84,1979.64,1955.8,1966.97
09-18-2015,1442548800.0,1971.56,1989.66,1989.66,1953.45,1958.03
09-17-2015,1442462400.0,2003.8,1995.33,2020.86,1986.73,1990.2
